Shortname,CLASS,Status,Fire,Type,Diameter_cm,Height_m,2013 status,2014 Status,Response
WG02,4,Pre,1,rxb,20,14,live,live,0
WG02,4,Pre,1,rxb,11,6,live,dead,1
WG02,4,Pre,1,rxb,11,4,live,dead,1
WG03,4,Pre,1,rxb,12,10,live,live,0
WG03,4,Pre,1,rxb,26,15,live,live,0
WG03,4,Pre,1,rxb,11,10,live,live,0
WG03,4,Pre,1,rxb,19,13,live,live,0
WG03,4,Pre,1,rxb,14,13,live,live,0
WG03,4,Pre,1,rxb,9,9,live,live,0
WG03,4,Pre,1,rxb,9,5,live,live,0
WG03,4,Pre,1,rxb,28,15,live,live,0
WG03,4,Pre,1,rxb,18,12,live,live,0
WG03,4,Pre,1,rxb,11,8,live,live,0
WG03,4,Pre,1,rxb,11,9,live,live,0
WG03,4,Pre,1,rxb,12,10,live,live,0
WG03,4,Pre,1,rxb,9,9,live,live,0
WG03,4,Pre,1,rxb,5,4,live,dead,1
WG03,4,Pre,1,rxb,13,11,live,live,0
WG03,4,Pre,1,rxb,6,3,live,dead,1
WG03,4,Pre,1,rxb,19,12,live,live,0
WG03,4,Pre,1,rxb,9,5,live,live,0
WG03,4,Pre,1,rxb,17,12,live,live,0
WG03,4,Pre,1,rxb,20,13,live,live,0
WG03,4,Pre,1,rxb,14,10,live,live,0
WG03,4,Pre,1,rxb,14,9,live,live,0
WG03,4,Pre,1,rxb,11,10,live,live,0
WG03,4,Pre,1,rxb,7,3,live,live,0
WG04,5,Pre,1,rxb,8,8,live,live,0
WG04,5,Pre,1,rxb,9,6,live,live,0
WG04,5,Pre,1,rxb,20,2,live,live,0
WG04,5,Pre,1,rxb,7,6,live,dead,1
WG04,5,Pre,1,rxb,10,7,live,dead,1
WG04,5,Pre,1,rxb,8,2,live,dead,1
WG04,5,Pre,1,rxb,6,4,live,live,0
WG04,5,Pre,1,rxb,9,7,live,dead,1
WG04,5,Pre,1,rxb,21,10,live,live,0
WG04,5,Pre,1,rxb,15,8,live,live,0
WG04,5,Pre,1,rxb,10,6,live,live,0
WG04,5,Pre,1,rxb,11,7,live,live,0
WG04,5,Pre,1,rxb,8,5,live,dead,1
WG04,5,Pre,1,rxb,17,9,live,live,0
WG04,5,Pre,1,rxb,10,8,live,live,0
WG04,5,Pre,1,rxb,12,9,live,live,0
WG04,5,Pre,1,rxb,14,9,live,live,0
WG04,5,Pre,1,rxb,6,5,live,dead,1
WG04,5,Pre,1,rxb,1,2,live,dead,1
WG04,5,Pre,1,rxb,21,10,live,live,0
WG04,5,Pre,1,rxb,25,9,live,live,0
WG04,5,Pre,1,rxb,10,7,live,dead,1
WG04,5,Pre,1,rxb,6,2,live,dead,1
WG04,5,Pre,1,rxb,13,5,live,dead,1
WG04,5,Pre,1,rxb,19,9,live,live,0
WG05,3,Pre,1,rxb,22,15,live,live,0
WG05,3,Pre,1,rxb,24,15,live,live,0
WG05,3,Pre,1,rxb,6,5,live,live,0
WG05,3,Pre,1,rxb,11,6,live,dead,1
WG05,3,Pre,1,rxb,16,11,live,live,0
WG05,3,Pre,1,rxb,14,12,live,live,0
WG05,3,Pre,1,rxb,15,13,live,live,0
WG05,3,Pre,1,rxb,17,14,live,live,0
WG05,3,Pre,1,rxb,22,14,live,live,0
WG05,3,Pre,1,rxb,13,12,live,live,0
WG05,3,Pre,1,rxb,6,4,live,live,0
WG05,3,Pre,1,rxb,14,7,live,live,0
WG05,3,Pre,1,rxb,26,13,live,live,0
WG05,3,Pre,1,rxb,13,10,live,live,0
WG05,3,Pre,1,rxb,10,8,live,live,0
WG05,3,Pre,1,rxb,10,7,live,live,0
WG05,3,Pre,1,rxb,20,12,live,live,0
WG05,3,Pre,1,rxb,23,13,live,live,0
WG05,3,Pre,1,rxb,16,11,live,live,0
WG05,3,Pre,1,rxb,7,5,live,dead,1
WG05,3,Pre,1,rxb,24,15,live,live,0
WG05,3,Pre,1,rxb,25,14,live,live,0
WG05,3,Pre,1,rxb,7,4,live,dead,1
WG05,3,Pre,1,rxb,21,10,live,live,0
WG05,3,Pre,1,rxb,21,12,live,live,0
WG06,3,Pre,1,rxb,10,9,live,live,0
WG06,3,Pre,1,rxb,29,16,live,live,0
WG06,3,Pre,1,rxb,24,17,live,live,0
WG06,3,Pre,1,rxb,19,11,live,live,0
WG06,3,Pre,1,rxb,17,12,live,live,0
WG06,3,Pre,1,rxb,10,7,live,live,0
WG06,3,Pre,1,rxb,18,11,live,live,0
WG06,3,Pre,1,rxb,14,10,live,live,0
WG06,3,Pre,1,rxb,6,7,live,live,0
WG06,3,Pre,1,rxb,4,3,live,live,0
WG06,3,Pre,1,rxb,8,7,live,live,0
WG06,3,Pre,1,rxb,29,14,live,live,0
WG06,3,Pre,1,rxb,28,15,live,live,0
WG06,3,Pre,1,rxb,8,6,live,live,0
WG06,3,Pre,1,rxb,9,8,live,live,0
WG06,3,Pre,1,rxb,30,15,live,dead,1
WG07,2,Pre,1,rxb,13,4,live,live,0
WG07,2,Pre,1,rxb,17,11,live,live,0
WG07,2,Pre,1,rxb,14,11,live,live,0
WG07,2,Pre,1,rxb,17,11,live,live,0
WG07,2,Pre,1,rxb,19,10,live,live,0
WG07,2,Pre,1,rxb,10,11,live,live,0
WG07,2,Pre,1,rxb,25,12,live,live,0
WG07,2,Pre,1,rxb,10,10,live,live,0
WG07,2,Pre,1,rxb,7,3,live,live,0
WG07,2,Pre,1,rxb,8,14,live,dead,1
WG07,2,Pre,1,rxb,28,13,live,live,0
WG07,2,Pre,1,rxb,9,4,live,live,0
WG07,2,Pre,1,rxb,10,2,live,dead,1
WG07,2,Pre,1,rxb,11,8,live,live,0
WG07,2,Pre,1,rxb,23,14,live,live,0
WG07,2,Pre,1,rxb,11,10,live,live,0
WG07,2,Pre,1,rxb,28,14,live,live,0
WG07,2,Pre,1,rxb,11,8,live,live,0
WG07,2,Pre,1,rxb,16,12,live,live,0
WG07,2,Pre,1,rxb,17,9,live,live,0
WG08,3,Pre,1,rxb,17,11,live,live,0
WG08,3,Pre,1,rxb,17,11,live,live,0
WG08,3,Pre,1,rxb,4,3,live,dead,1
WG08,3,Pre,1,rxb,11,6,live,live,0
WG08,3,Pre,1,rxb,21,14,live,live,0
WG08,3,Pre,1,rxb,9,7,live,live,0
WG08,3,Pre,1,rxb,21,11,live,dead,1
WG08,3,Pre,1,rxb,6,4,live,dead,1
WG08,3,Pre,1,rxb,15,12,live,live,0
WG08,3,Pre,1,rxb,7,4,live,dead,1
WG08,3,Pre,1,rxb,7,5,live,dead,1
WG08,3,Pre,1,rxb,17,10,live,live,0
WG08,3,Pre,1,rxb,4,3,live,dead,1
WG08,3,Pre,1,rxb,2,2,live,dead,1
WG08,3,Pre,1,rxb,5,2,live,dead,1
WG08,3,Pre,1,rxb,23,11,live,live,0
WG08,3,Pre,1,rxb,12,10,live,live,0
WG08,3,Pre,1,rxb,12,10,live,live,0
WG08,3,Pre,1,rxb,23,11,live,live,0
WG08,3,Pre,1,rxb,15,11,live,live,0
WG08,3,Pre,1,rxb,18,12,live,live,0
WG09,4,Pre,1,rxb,22,11,live,live,0
WG09,4,Pre,1,rxb,21,11,live,live,0
WG09,4,Pre,1,rxb,7,6,live,dead,1
WG09,4,Pre,1,rxb,23,11,live,live,0
WG09,4,Pre,1,rxb,23,11,live,live,0
WG09,4,Pre,1,rxb,17,8,live,live,0
WG09,4,Pre,1,rxb,12,9,live,live,0
WG09,4,Pre,1,rxb,7,6,live,dead,1
WG09,4,Pre,1,rxb,14,9,live,live,0
WG09,4,Pre,1,rxb,4,4,live,live,0
WG09,4,Pre,1,rxb,23,8,live,live,0
WG09,4,Pre,1,rxb,7,4,live,live,0
WG09,4,Pre,1,rxb,6,4,live,live,0
WG09,4,Pre,1,rxb,7,5,live,live,0
WG11,4,Pre,1,rxb,14,10,live,live,0
WG11,4,Pre,1,rxb,7,6,live,dead,1
WG11,4,Pre,1,rxb,15,5,live,live,0
WG11,4,Pre,1,rxb,10,10,live,live,0
WG11,4,Pre,1,rxb,11,9,live,live,0
WG11,4,Pre,1,rxb,17,10,live,live,0
WG11,4,Pre,1,rxb,15,7,live,live,0
WG11,4,Pre,1,rxb,4,4,live,dead,1
WG11,4,Pre,1,rxb,9,8,live,dead,1
WG11,4,Pre,1,rxb,16,9,live,live,0
WG11,4,Pre,1,rxb,12,9,live,live,0
WG11,4,Pre,1,rxb,12,9,live,live,0
WG11,4,Pre,1,rxb,20,13,live,live,0
WG11,4,Pre,1,rxb,9,8,live,dead,1
WG11,4,Pre,1,rxb,17,11,live,live,0
WG11,4,Pre,1,rxb,12,9,live,live,0
WG11,4,Pre,1,rxb,11,8,live,live,0
WG11,4,Pre,1,rxb,20,12,live,live,0
WG11,4,Pre,1,rxb,19,10,live,live,0
WG11,4,Pre,1,rxb,17,11,live,live,0
WG11,4,Pre,1,rxb,7,4,live,dead,1
WG11,4,Pre,1,rxb,18,12,live,live,0
WG11,4,Pre,1,rxb,6,3,live,dead,1
WG11,4,Pre,1,rxb,13,8,live,live,0
WG11,4,Pre,1,rxb,18,11,live,live,0
WG11,4,Pre,1,rxb,22,12,live,live,0
WG11,4,Pre,1,rxb,6,5,live,dead,1
WG11,4,Pre,1,rxb,10,4,live,dead,1
WG11,4,Pre,1,rxb,8,9,live,live,0
WG11,4,Pre,1,rxb,20,10,live,live,0
WG11,4,Pre,1,rxb,8,7,live,live,0
WG11,4,Pre,1,rxb,3,2,live,dead,1
WG11,4,Pre,1,rxb,5,2,live,live,0
WG11,4,Pre,1,rxb,7,6,live,dead,1
WG11,4,Pre,1,rxb,19,12,live,live,0
WG11,4,Pre,1,rxb,11,8,live,live,0
WG11,4,Pre,1,rxb,3,2,live,live,0
WG11,4,Pre,1,rxb,9,12,live,live,0
WG11,4,Pre,1,rxb,4,5,live,live,0
WG11,4,Pre,1,rxb,21,13,live,live,0
WG12,2,Pre,1,rxb,12,10,live,live,0
WG12,2,Pre,1,rxb,21,13,live,live,0
WG12,2,Pre,1,rxb,12,7,live,live,0
WG12,2,Pre,1,rxb,18,14,live,live,0
WG12,2,Pre,1,rxb,15,13,live,live,0
WG12,2,Pre,1,rxb,23,13,live,live,0
WG12,2,Pre,1,rxb,15,13,live,live,0
WG12,2,Pre,1,rxb,19,12,live,live,0
WG12,2,Pre,1,rxb,16,12,live,live,0
WG12,2,Pre,1,rxb,11,10,live,live,0
WG12,2,Pre,1,rxb,17,14,live,live,0
WG12,2,Pre,1,rxb,13,10,live,live,0
WG12,2,Pre,1,rxb,12,9,live,live,0
WG12,2,Pre,1,rxb,2,3,live,dead,1
WG12,2,Pre,1,rxb,8,8,live,live,0
WG12,2,Pre,1,rxb,21,12,live,live,0
WG12,2,Pre,1,rxb,16,12,live,live,0
WG12,2,Pre,1,rxb,6,4,live,live,0
WG12,2,Pre,1,rxb,19,13,live,live,0
WG12,2,Pre,1,rxb,18,12,live,live,0
WG12,2,Pre,1,rxb,8,6,live,live,0
WG12,2,Pre,1,rxb,17,13,live,live,0
WG12,2,Pre,1,rxb,7,7,live,live,0
WG12,2,Pre,1,rxb,7,7,live,live,0
WG12,2,Pre,1,rxb,5,4,live,live,0
WG12,2,Pre,1,rxb,15,12,live,live,0
WG12,2,Pre,1,rxb,6,5,live,live,0
WG12,2,Pre,1,rxb,18,13,live,live,0
WG12,2,Pre,1,rxb,12,2,live,dead,1
WM1,2,Pre,1,rxb,10,9,live,live,0
WM1,2,Pre,1,rxb,20,13,live,live,0
WM1,2,Pre,1,rxb,19,11,live,live,0
WM1,2,Pre,1,rxb,29,14,live,live,0
WM1,2,Pre,1,rxb,27,16,live,live,0
WM1,2,Pre,1,rxb,14,12,live,live,0
WM1,2,Pre,1,rxb,18,15,live,live,0
WM1,2,Pre,1,rxb,29,13,live,live,0
WM1,2,Pre,1,rxb,11,6,live,live,0
WM1,2,Pre,1,rxb,22,13,live,live,0
WM1,2,Pre,1,rxb,12,9,live,live,0
WM1,2,Pre,1,rxb,13,11,live,live,0
WM1,2,Pre,1,rxb,14,6,live,live,0
WM1,2,Pre,1,rxb,22,14,live,live,0
WM1,2,Pre,1,rxb,18,9,live,live,0
WM2,2,Pre,1,rxb,3,2,live,live,0
WM2,2,Pre,1,rxb,20,9,live,live,0
WM2,2,Pre,1,rxb,6,5,live,live,0
WM2,2,Pre,1,rxb,20,9,live,live,0
WM2,2,Pre,1,rxb,4,4,live,dead,1
WM2,2,Pre,1,rxb,19,7,live,live,0
WM2,2,Pre,1,rxb,4,2,live,dead,1
WM2,2,Pre,1,rxb,9,6,live,live,0
WM2,2,Pre,1,rxb,10,6,live,live,0
WM2,2,Pre,1,rxb,16,7,live,live,0
WM2,2,Pre,1,rxb,6,5,live,live,0
WM2,2,Pre,1,rxb,4,3,live,dead,1
WM2,2,Pre,1,rxb,8,6,live,live,0
WM2,2,Pre,1,rxb,7,5,live,live,0
WM2,2,Pre,1,rxb,18,6,live,live,0
WM2,2,Pre,1,rxb,8,6,live,live,0
WM2,2,Pre,1,rxb,9,5,live,live,0
WM2,2,Pre,1,rxb,24,11,live,live,0
WM2,2,Pre,1,rxb,5,3,live,dead,1
WM2,2,Pre,1,rxb,14,7,live,live,0
WM2,2,Pre,1,rxb,7,6,live,live,0
WM2,2,Pre,1,rxb,6,4,live,live,0
WM2,2,Pre,1,rxb,17,9,live,live,0
WM2,2,Pre,1,rxb,21,11,live,live,0
WM2,2,Pre,1,rxb,5,4,live,live,0
WM2,2,Pre,1,rxb,18,9,live,live,0
WM2,2,Pre,1,rxb,9,5,live,live,0
WM3,1,Pre,1,rxb,20,12,live,live,0
WM3,1,Pre,1,rxb,16,5,live,live,0
WM3,1,Pre,1,rxb,29,13,live,live,0
WM3,1,Pre,1,rxb,21,9,live,live,0
WM3,1,Pre,1,rxb,30,13,live,live,0
WM3,1,Pre,1,rxb,25,12,live,live,0
WM3,1,Pre,1,rxb,25,12,live,live,0
WW1,4,Pre,1,rxb,20,14,live,live,0
WW1,4,Pre,1,rxb,41,19,live,live,0
WW1,4,Pre,1,rxb,12,10,live,live,0
WW1,4,Pre,1,rxb,11,6,live,live,0
WW1,4,Pre,1,rxb,22,13,live,live,0
WW1,4,Pre,1,rxb,20,12,live,live,0
WW1,4,Pre,1,rxb,12,8,live,live,0
WW1,4,Pre,1,rxb,2,2,live,dead,1
WW1,4,Pre,1,rxb,1,3,live,dead,1
WW1,4,Pre,1,rxb,16,11,live,live,0
WW1,4,Pre,1,rxb,5,5,live,live,0
WW1,4,Pre,1,rxb,8,7,live,live,0
WW1,4,Pre,1,rxb,15,13,live,live,0
WW1,4,Pre,1,rxb,13,13,live,live,0
WW1,4,Pre,1,rxb,15,14,live,live,0
WW1,4,Pre,1,rxb,13,10,live,live,0
WW1,4,Pre,1,rxb,11,7,live,live,0
WW2,1,Pre,1,rxb,7,7,live,live,0
WW2,1,Pre,1,rxb,8,9,live,live,0
WW2,1,Pre,1,rxb,6,3,live,live,0
WW2,1,Pre,1,rxb,15,12,live,live,0
WW2,1,Pre,1,rxb,17,12,live,live,0
WW2,1,Pre,1,rxb,16,13,live,live,0
WW2,1,Pre,1,rxb,13,12,live,live,0
WW2,1,Pre,1,rxb,7,8,live,live,0
WW2,1,Pre,1,rxb,8,8,live,live,0
WW2,1,Pre,1,rxb,35,17,live,live,0
WW2,1,Pre,1,rxb,10,6,live,live,0
WW2,1,Pre,1,rxb,8,8,live,live,0
WW2,1,Pre,1,rxb,12,11,live,live,0
WW2,1,Pre,1,rxb,14,12,live,live,0
WW2,1,Pre,1,rxb,7,7,live,live,0
WW2,1,Pre,1,rxb,10,7,live,live,0
WW2,1,Pre,1,rxb,10,8,live,live,0
WW2,1,Pre,1,rxb,9,9,live,live,0
WW2,1,Pre,1,rxb,4,6,live,live,0
WW2,1,Pre,1,rxb,7,9,live,live,0
WW2,1,Pre,1,rxb,24,13,live,live,0
WW3,1,Pre,1,rxb,9,10,live,live,0
WW3,1,Pre,1,rxb,21,12,live,live,0
WW3,1,Pre,1,rxb,12,11,live,live,0
WW3,1,Pre,1,rxb,15,12,live,live,0
WW3,1,Pre,1,rxb,21,14,live,live,0
WW3,1,Pre,1,rxb,18,13,live,live,0
WW3,1,Pre,1,rxb,20,13,live,live,0
WW3,1,Pre,1,rxb,14,10,live,live,0
WW3,1,Pre,1,rxb,17,10,live,live,0
WW3,1,Pre,1,rxb,35,16,live,live,0
WW3,1,Pre,1,rxb,11,10,live,live,0
WW3,1,Pre,1,rxb,23,14,live,live,0
WW3,1,Pre,1,rxb,10,10,live,live,0
WW3,1,Pre,1,rxb,15,13,live,live,0
WW3,1,Pre,1,rxb,9,9,live,live,0
